<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.12.05	1.06771	1.06988	1.06247	1.06518	27278	0	1
2013.12.06	1.06523	1.07078	1.06220	1.06378	26331	0	1
2013.12.09	1.06458	1.06696	1.06254	1.06332	20838	0	1
2013.12.10	1.06331	1.06453	1.05997	1.06066	20293	0	1
2013.12.11	1.06066	1.06197	1.05842	1.05871	20886	0	1
2013.12.12	1.05874	1.06556	1.05607	1.06475	25474	0	1
2013.12.13	1.06475	1.06685	1.05807	1.05832	20675	0	1
2013.12.16	1.05908	1.05959	1.05721	1.05944	18564	0	1
2013.12.17	1.05944	1.06175	1.05756	1.06033	19851	0	1
2013.12.18	1.06033	1.07167	1.06010	1.07162	28379	0	1
2013.12.19	1.07154	1.07274	1.06600	1.06665	24116	0	1
2013.12.20	1.06663	1.07369	1.06275	1.06337	23966	0	1
2013.12.23	1.06412	1.06524	1.05812	1.06154	19931	0	1
2013.12.24	1.06150	1.06342	1.06050	1.06144	14544	0	1
2013.12.26	1.06397	1.06494	1.06158	1.06447	8726	0	1
2013.12.27	1.06456	1.07183	1.06191	1.07030	18534	0	1
2013.12.30	1.07068	1.07271	1.06362	1.06506	17592	0	1
2013.12.31	1.06506	1.06563	1.06166	1.06274	15299	0	1
2014.01.01	1.06396	1.06475	1.06388	1.06460	1736	0	12
2014.01.02	1.06457	1.06775	1.05884	1.06683	28268	0	1
2014.01.03	1.06677	1.06715	1.06022	1.06297	21209	0	1
2014.01.06	1.06327	1.06805	1.06084	1.06593	21953	0	1
2014.01.07	1.06593	1.07811	1.06589	1.07679	25286	0	1
2014.01.08	1.07679	1.08299	1.07650	1.08260	27766	0	1
2014.01.09	1.08263	1.08744	1.08187	1.08398	25251	0	1
2014.01.10	1.08397	1.09457	1.08372	1.08856	28427	0	1
2014.01.13	1.09055	1.09289	1.08422	1.08717	23871	0	1
2014.01.14	1.08717	1.09586	1.08680	1.09516	24992	0	1
2014.01.15	1.09516	1.09909	1.09200	1.09418	25253	0	1
2014.01.16	1.09418	1.09621	1.09049	1.09325	24290	0	1
2014.01.17	1.09326	1.09832	1.09257	1.09594	21381	0	1
2014.01.20	1.09661	1.09719	1.09292	1.09508	17337	0	1
2014.01.21	1.09508	1.10182	1.09468	1.09686	22721	0	1
2014.01.22	1.09686	1.10939	1.09531	1.10928	26670	0	1
2014.01.23	1.10928	1.11731	1.10910	1.11020	37707	0	1
2014.01.24	1.11024	1.11371	1.10520	1.10862	31787	0	1
2014.01.27	1.10662	1.11188	1.10313	1.11160	24893	0	1
2014.01.28	1.11161	1.11767	1.10781	1.11540	25139	0	1
2014.01.29	1.11539	1.11864	1.11023	1.11687	28353	0	1
2014.01.30	1.11705	1.11990	1.11505	1.11645	24515	0	1
2014.01.31	1.11645	1.12240	1.10874	1.11271	27482	0	1
2014.02.03	1.11222	1.11331	1.10410	1.11112	25364	0	1
