<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.03.01	81.761	82.228	81.729	81.902	67234	0	10
2011.03.02	81.896	82.107	81.576	81.809	55700	0	10
2011.03.03	81.803	82.507	81.721	82.395	59572	0	9
2011.03.04	82.401	83.026	82.208	82.303	53847	0	9
2011.03.07	82.221	82.381	81.947	82.305	62664	0	9
2011.03.08	82.307	82.847	82.206	82.668	57549	0	10
2011.03.09	82.675	82.926	82.569	82.756	59270	0	10
2011.03.10	82.758	83.163	82.694	82.896	66045	0	10
2011.03.11	82.896	83.287	81.651	81.867	68770	0	10
2011.03.14	81.477	82.426	81.201	81.714	70139	0	9
2011.03.15	81.712	81.958	80.605	80.780	84141	0	10
2011.03.16	80.775	81.162	76.404	78.473	87950	0	10
2011.03.17	78.470	79.729	78.253	79.168	112113	0	13
2011.03.18	79.167	81.957	79.089	80.582	90733	0	9
2011.03.21	80.867	81.310	80.744	81.248	55037	0	10
2011.03.22	81.248	81.277	80.845	81.038	59528	0	10
2011.03.23	81.039	81.061	80.698	80.931	64088	0	10
2011.03.24	80.932	81.048	80.760	80.986	56331	0	9
2011.03.25	80.985	81.484	80.871	81.330	49277	0	10
2011.03.28	81.393	81.840	81.377	81.720	50002	0	10
2011.03.29	81.718	82.473	81.536	82.464	58068	0	9
2011.03.30	82.461	83.180	82.363	82.916	65715	0	10
2011.03.31	82.918	83.213	82.564	83.171	66617	0	10
2011.04.01	83.171	84.713	83.160	84.042	64001	0	9
2011.04.04	84.131	84.364	83.851	84.142	53607	0	10
2011.04.05	84.142	85.217	84.052	85.159	51215	0	9
2011.04.06	85.159	85.514	84.838	85.402	58347	0	9
2011.04.07	85.404	85.492	84.588	85.019	60464	0	9
2011.04.08	85.018	85.386	84.675	84.761	54355	0	9
2011.04.11	84.901	85.147	84.510	84.655	49466	0	9
2011.04.12	84.657	84.776	83.464	83.555	70259	0	9
2011.04.13	83.555	84.258	83.498	83.925	61719	0	9
2011.04.14	83.917	83.917	82.957	83.486	65328	0	10
2011.04.15	83.488	83.770	82.958	83.114	52896	0	9
2011.04.18	83.130	83.251	82.181	82.486	58627	0	9
2011.04.19	82.498	82.744	82.315	82.564	54524	0	9
2011.04.20	82.568	83.093	82.263	82.540	55855	0	9
2011.04.21	82.540	82.563	81.617	81.880	52724	0	9
2011.04.22	81.880	82.102	81.661	81.841	26164	0	10
2011.04.25	81.814	82.418	81.658	81.811	42000	0	10
2011.04.26	81.809	81.968	81.483	81.593	47369	0	9
2011.04.27	81.594	82.761	81.264	82.257	57335	0	9
2011.04.28	82.232	82.267	81.399	81.543	55067	9620929000	6
2011.04.29	81.543	81.644	81.032	81.181	32047	0	9
2011.05.02	81.099	81.682	80.996	81.253	48275	0	10
2011.05.03	81.247	81.263	80.694	80.958	41049	0	10
2011.05.04	80.960	81.188	80.431	80.633	42579	0	9
2011.05.05	80.637	80.686	79.582	80.325	55641	0	9
2011.05.06	80.310	80.915	80.200	80.610	67521	0	9
2011.05.09	80.678	80.831	80.175	80.266	59687	0	10
2011.05.10	80.263	80.890	80.155	80.857	68289	0	10
2011.05.11	80.855	81.312	80.614	81.144	64124	0	9
2011.05.12	81.146	81.324	80.705	80.989	51869	0	9
2011.05.13	80.988	81.081	80.367	80.758	42347	0	10
2011.05.16	80.839	81.055	80.626	80.851	45692	0	9
2011.05.17	80.851	81.761	80.731	81.422	42905	0	7
2011.05.18	81.407	81.738	80.938	81.671	18123	0	6
2011.05.19	81.674	82.229	81.468	81.672	18408	0	6
2011.05.20	81.653	81.860	81.478	81.687	15460	0	6
2011.05.23	81.750	82.038	81.318	81.935	19166	0	6
2011.05.24	81.934	82.210	81.610	82.003	16362	0	6
2011.05.25	81.997	82.168	81.790	82.034	31401	0	6
2011.05.26	82.032	82.075	81.147	81.367	64227	0	7
2011.05.27	81.355	81.367	80.703	80.762	58088	0	10
2011.05.30	80.806	80.975	80.750	80.940	42654	0	10
2011.05.31	80.943	81.763	80.707	81.499	61240	0	9
2011.06.01	81.493	81.494	80.682	80.868	61937	0	9
2011.06.02	80.865	81.306	80.563	80.955	59540	0	9
2011.06.03	80.951	81.001	80.055	80.263	43750	0	9
2011.06.06	80.240	80.386	79.983	80.105	50142	0	9
2011.06.07	80.107	80.326	79.981	80.112	43178	0	9
2011.06.08	80.111	80.267	79.694	79.906	46800	0	10
2011.06.09	79.909	80.413	79.831	80.364	39563	0	9
2011.06.10	80.364	80.450	79.964	80.305	37761	0	9
2011.06.13	80.292	80.681	80.111	80.210	58080	0	10
2011.06.14	80.211	80.616	80.085	80.520	55793	0	10
2011.06.15	80.522	81.047	80.375	80.963	54142	0	9
2011.06.16	80.963	81.023	80.481	80.602	70567	0	10
2011.06.17	80.601	80.665	80.021	80.045	55596	0	9
2011.06.20	80.120	80.359	80.020	80.267	52100	0	9
2011.06.21	80.268	80.325	80.045	80.240	45389	0	9
2011.06.22	80.238	80.373	80.009	80.320	48738	0	9
2011.06.23	80.310	80.787	80.300	80.407	55128	0	9
2011.06.24	80.406	80.597	80.134	80.406	49338	0	9
2011.06.27	80.411	80.971	80.409	80.900	48609	0	9
2011.06.28	80.903	81.258	80.660	81.032	46793	0	9
2011.06.29	81.032	81.182	80.566	80.790	41479	0	9
2011.06.30	80.792	80.844	80.255	80.558	48281	0	10
2011.07.01	80.558	81.135	80.521	80.819	40093	0	9
2011.07.04	80.802	80.889	80.532	80.736	41772	0	9
2011.07.05	80.736	81.183	80.699	81.081	45928	0	9
2011.07.06	81.078	81.112	80.764	80.932	43195	0	9
2011.07.07	80.935	81.405	80.784	81.223	40764	0	9
2011.07.08	81.222	81.467	80.495	80.592	44231	0	10
2011.07.11	80.540	80.827	80.100	80.233	47987	0	9
2011.07.12	80.228	80.363	78.522	79.143	64475	0	10
2011.07.13	79.145	79.567	78.649	78.672	58224	0	9
2011.07.14	78.669	79.576	78.463	79.145	52452	0	9
2011.07.15	79.127	79.271	78.890	79.121	35633	0	9
2011.07.18	79.078	79.174	78.944	79.055	41705	0	7
2011.07.19	79.053	79.263	78.820	79.157	40099	0	7
2011.07.20	79.154	79.304	78.705	78.834	33619	0	9
2011.07.21	78.838	79.025	78.223	78.542	42452	0	9
2011.07.22	78.540	78.720	78.277	78.530	33489	0	9
2011.07.25	78.228	78.547	78.052	78.237	35813	0	9
2011.07.26	78.234	78.637	77.825	77.943	35914	0	14
2011.07.27	77.943	78.156	77.569	77.902	37167	4944600000	7
2011.07.28	77.902	78.022	77.620	77.687	47125	22742370000	6
2011.07.29	77.685	77.853	76.722	76.768	41444	0	9
2011.08.01	77.391	78.021	76.292	77.381	53376	0	9
2011.08.02	77.379	77.773	76.956	77.369	49793	0	9
2011.08.03	77.367	77.392	76.780	76.973	48581	0	9
2011.08.04	76.980	80.228	76.967	79.179	90589	35322860404	6
2011.08.05	79.164	79.385	78.323	78.386	70189	0	9
2011.08.08	78.160	78.431	77.494	77.839	71961	0	9
2011.08.09	77.841	77.844	76.699	77.246	89850	0	10
2011.08.10	77.248	77.298	76.347	76.767	73582	0	10
2011.08.11	76.766	77.192	76.303	76.874	72994	0	10
2011.08.12	76.869	77.011	76.504	76.673	54982	0	10
2011.08.15	76.902	77.086	76.580	76.794	52586	0	9
2011.08.16	76.802	76.919	76.643	76.816	52696	0	10
2011.08.17	76.815	76.815	76.402	76.580	50470	0	10
2011.08.18	76.581	76.690	76.441	76.528	52602	0	10
2011.08.19	76.527	76.916	75.957	76.533	59210	0	10
2011.08.22	76.814	77.148	76.555	76.833	53094	0	10
2011.08.23	76.833	76.927	76.461	76.651	51623	0	10
2011.08.24	76.650	77.057	76.463	76.950	51775	0	10
2011.08.25	76.949	77.689	76.837	77.437	53445	0	10
2011.08.26	77.437	77.449	76.492	76.602	49954	0	10
2011.08.29	76.685	77.001	76.566	76.934	46084	25099858000	7
2011.08.30	76.934	76.978	76.553	76.703	64965	99311899000	6
2011.08.31	76.702	76.839	76.420	76.732	66875	90226067639	6
2011.09.01	76.731	77.216	76.695	76.858	56726	0	10
2011.09.02	76.858	76.959	76.523	76.780	47830	0	9
2011.09.05	76.893	76.969	76.684	76.896	42011	0	10
2011.09.06	76.898	77.717	76.709	77.621	60699	0	10
2011.09.07	77.621	77.623	77.067	77.310	57088	0	10
2011.09.08	77.310	77.581	77.132	77.502	55527	0	10
2011.09.09	77.501	77.849	77.089	77.570	59258	0	10
2011.09.12	77.503	77.579	76.743	77.117	63990	0	9
2011.09.13	77.117	77.244	76.794	76.901	58150	0	10
2011.09.14	76.901	77.049	76.595	76.692	51001	0	11
2011.09.15	76.689	77.255	76.548	76.711	50920	0	11
2011.09.16	76.709	76.964	76.660	76.764	48989	0	10
2011.09.19	76.916	76.974	76.322	76.561	44085	0	10
2011.09.20	76.566	76.752	76.348	76.436	53715	0	10
2011.09.21	76.436	76.723	76.120	76.432	54997	0	13
2011.09.22	76.431	76.953	76.094	76.272	67442	0	10
2011.09.23	76.272	76.870	76.140	76.540	50182	0	10
2011.09.26	76.535	76.753	76.225	76.369	63337	0	10
2011.09.27	76.373	76.925	76.254	76.731	57196	0	10
2011.09.28	76.735	76.857	76.325	76.530	56321	0	10
2011.09.29	76.536	77.011	76.401	76.827	55895	0	9
2011.09.30	76.827	77.189	76.491	76.989	56609	0	10
2011.10.03	77.095	77.249	76.510	76.620	61564	0	10
2011.10.04	76.615	76.971	76.530	76.836	58004	0	10
2011.10.05	76.835	77.056	76.610	76.781	51658	0	9
