<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.03.22	0.94653	0.94741	0.93961	0.94091	42499	0	2
2013.03.25	0.94103	0.94965	0.93509	0.94816	50809	0	1
2013.03.26	0.94814	0.95042	0.94718	0.94790	39052	0	2
2013.03.27	0.94790	0.95533	0.94765	0.95368	38148	0	1
2013.03.28	0.95370	0.95480	0.94660	0.94945	36252	0	1
2013.03.29	0.94944	0.95114	0.94801	0.94885	24154	0	5
2013.04.01	0.94962	0.95265	0.94556	0.94676	23141	0	3
2013.04.02	0.94678	0.94969	0.94441	0.94867	34207	0	1
2013.04.03	0.94867	0.95201	0.94416	0.94536	32441	0	1
2013.04.04	0.94533	0.95257	0.93820	0.93972	41458	0	1
2013.04.05	0.93976	0.94332	0.93126	0.93406	38666	0	1
2013.04.08	0.93386	0.93610	0.93279	0.93463	33758	0	4
2013.04.09	0.93464	0.93663	0.93074	0.93258	36629	0	1
2013.04.10	0.93258	0.93360	0.92945	0.93261	32249	0	6
2013.04.11	0.93261	0.93394	0.92783	0.93083	33128	0	6
2013.04.12	0.93082	0.93318	0.92636	0.92704	34543	0	5
2013.04.15	0.92748	0.93264	0.92680	0.93071	44486	0	5
2013.04.16	0.93071	0.93263	0.92074	0.92216	45773	0	6
2013.04.17	0.92216	0.93382	0.92057	0.93265	47221	0	6
2013.04.18	0.93265	0.93342	0.92889	0.93267	44500	0	5
2013.04.19	0.93266	0.93422	0.92759	0.93356	40144	0	6
2013.04.22	0.93237	0.93708	0.93143	0.93433	32764	0	5
2013.04.23	0.93432	0.94564	0.93272	0.94523	38450	0	2
2013.04.24	0.94523	0.94986	0.94434	0.94722	35970	0	5
2013.04.25	0.94725	0.94839	0.94222	0.94479	35647	0	5
2013.04.26	0.94477	0.94559	0.94020	0.94230	37655	0	2
2013.04.29	0.94106	0.94292	0.93538	0.93707	33419	0	5
2013.04.30	0.93710	0.93837	0.92784	0.92940	37122	0	1
2013.05.01	0.92945	0.93089	0.92468	0.92699	31999	0	4
2013.05.02	0.92699	0.93623	0.92645	0.93508	40114	0	4
2013.05.03	0.93508	0.93984	0.93026	0.93496	37719	0	4
2013.05.06	0.93519	0.93967	0.93382	0.93837	26519	0	1
2013.05.07	0.93842	0.94363	0.93664	0.94029	31200	0	1
2013.05.08	0.94029	0.94106	0.93367	0.93499	34529	0	3
2013.05.09	0.93499	0.94984	0.93334	0.94814	36786	0	1
2013.05.10	0.94814	0.96276	0.94757	0.95657	49348	0	1
2013.05.13	0.95848	0.95961	0.95469	0.95703	40595	0	1
2013.05.14	0.95706	0.96733	0.95209	0.96602	46461	0	1
2013.05.15	0.96598	0.97477	0.96426	0.96581	45288	0	1
2013.05.16	0.96588	0.97084	0.95780	0.96443	43487	0	1
2013.05.17	0.96444	0.97614	0.96368	0.97209	39802	0	1
2013.05.20	0.96975	0.97188	0.96476	0.96656	36860	0	1
2013.05.21	0.96656	0.97504	0.96541	0.97019	43779	0	1
2013.05.22	0.97022	0.98384	0.96788	0.97913	57304	0	1
2013.05.23	0.97913	0.98174	0.96338	0.96873	66888	0	5
2013.05.24	0.96873	0.97163	0.95904	0.96073	52442	0	5
2013.05.27	0.96183	0.96478	0.95921	0.96239	32352	0	5
2013.05.28	0.96240	0.97804	0.96240	0.97664	55056	0	5
2013.05.29	0.97662	0.97899	0.96000	0.96185	63490	0	5
2013.05.30	0.96190	0.96505	0.95258	0.95325	61699	0	5
2013.05.31	0.95329	0.96245	0.95112	0.95455	60558	0	5
2013.06.03	0.95732	0.96240	0.94080	0.94719	55021	0	5
2013.06.04	0.94719	0.95201	0.94529	0.94695	54356	0	5
2013.06.05	0.94698	0.94938	0.93954	0.94188	60061	0	5
2013.06.06	0.94213	0.94384	0.92246	0.92903	86483	0	3
2013.06.07	0.92903	0.93737	0.92479	0.93537	90110	0	3
2013.06.10	0.93696	0.94181	0.93177	0.93343	73931	0	3
2013.06.11	0.93358	0.93490	0.92236	0.92452	85921	0	3
2013.06.12	0.92454	0.92868	0.91728	0.92036	78385	0	3
