<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.07.10	1.02063	1.02441	1.01591	1.01913	85455	0	10
2012.07.11	1.01914	1.02806	1.01779	1.02525	86385	0	10
2012.07.12	1.02524	1.02586	1.01002	1.01352	90285	0	10
2012.07.13	1.01353	1.02286	1.01215	1.02252	83299	0	10
2012.07.16	1.02417	1.02581	1.02019	1.02433	70298	0	10
2012.07.17	1.02434	1.03174	1.02357	1.03023	85340	0	10
2012.07.18	1.03024	1.03720	1.02884	1.03625	87542	0	10
2012.07.19	1.03624	1.04432	1.03552	1.04184	88807	0	10
2012.07.20	1.04182	1.04250	1.03620	1.03756	83855	0	10
2012.07.23	1.03565	1.03643	1.02428	1.02558	92807	0	10
2012.07.24	1.02559	1.03157	1.02140	1.02235	96714	0	10
2012.07.25	1.02233	1.03352	1.01762	1.03092	97480	0	10
2012.07.26	1.03093	1.04213	1.02909	1.03951	95392	0	10
2012.07.27	1.03953	1.04854	1.03836	1.04801	93885	0	10
2012.07.30	1.04762	1.05072	1.04481	1.04902	83641	0	10
2012.07.31	1.04903	1.05373	1.04874	1.04903	87574	0	10
2012.08.01	1.04904	1.05416	1.04471	1.04588	86578	0	10
2012.08.02	1.04590	1.05775	1.04350	1.04571	95836	0	10
2012.08.03	1.04572	1.05695	1.04448	1.05676	87320	0	10
2012.08.06	1.05755	1.05923	1.05357	1.05635	79723	0	7
2012.08.07	1.05633	1.06027	1.05467	1.05566	83360	0	10
2012.08.08	1.05563	1.05822	1.05296	1.05705	79568	0	10
2012.08.09	1.05706	1.06124	1.05524	1.05733	82908	0	10
2012.08.10	1.05734	1.05770	1.04967	1.05752	78962	0	10
2012.08.13	1.05563	1.05728	1.04964	1.05159	77448	0	7
2012.08.14	1.05163	1.05408	1.04796	1.04867	76635	0	10
2012.08.15	1.04866	1.05135	1.04545	1.05001	67692	0	10
2012.08.16	1.05000	1.05240	1.04740	1.05119	69212	0	10
2012.08.17	1.05117	1.05274	1.04098	1.04171	68995	0	10
2012.08.20	1.04305	1.04681	1.04173	1.04411	63442	0	10
2012.08.21	1.04410	1.05198	1.04410	1.04842	70093	0	10
2012.08.22	1.04843	1.05160	1.04128	1.05083	77422	0	10
2012.08.23	1.05081	1.05434	1.04353	1.04401	69505	0	10
2012.08.24	1.04400	1.04413	1.03751	1.04010	60479	0	10
2012.08.27	1.04216	1.04243	1.03592	1.03599	42195	0	7
2012.08.28	1.03600	1.03888	1.03440	1.03628	50009	0	10
2012.08.29	1.03629	1.03973	1.03400	1.03435	43187	0	10
2012.08.30	1.03434	1.03459	1.02761	1.02925	47488	0	10
2012.08.31	1.02925	1.03538	1.02772	1.03192	54300	0	10
2012.09.03	1.02948	1.02983	1.02318	1.02421	43497	0	9
2012.09.04	1.02419	1.02864	1.02143	1.02234	54484	0	10
2012.09.05	1.02236	1.02298	1.01665	1.01926	60287	0	10
2012.09.06	1.01925	1.02985	1.01677	1.02818	60013	0	10
2012.09.07	1.02819	1.03989	1.02747	1.03816	59871	0	9
2012.09.10	1.03690	1.03841	1.03292	1.03331	47334	0	10
2012.09.11	1.03332	1.04484	1.03219	1.04273	56648	0	10
2012.09.12	1.04272	1.05049	1.04259	1.04615	63477	0	10
2012.09.13	1.04614	1.05657	1.04284	1.05438	61312	0	10
2012.09.14	1.05439	1.06239	1.05295	1.05483	66924	0	10
2012.09.17	1.05531	1.05531	1.04542	1.04709	54248	0	10
2012.09.18	1.04708	1.04850	1.04094	1.04528	60432	0	10
2012.09.19	1.04527	1.04963	1.04169	1.04736	57779	0	10
2012.09.20	1.04737	1.04779	1.03672	1.04284	65933	0	10
2012.09.21	1.04285	1.05182	1.04271	1.04563	62006	0	10
2012.09.24	1.04513	1.04513	1.03860	1.04263	52327	0	10
2012.09.25	1.04262	1.04614	1.03796	1.03849	59664	0	10
2012.09.26	1.03847	1.03861	1.03280	1.03716	63388	0	10
2012.09.27	1.03713	1.04583	1.03632	1.04456	64214	0	10
2012.09.28	1.04455	1.04728	1.03649	1.03769	65463	0	10
2012.10.01	1.03664	1.04020	1.03250	1.03554	58898	0	7
2012.10.02	1.03557	1.03744	1.02508	1.02616	65586	0	10
2012.10.03	1.02614	1.02647	1.01964	1.02188	59691	0	10
2012.10.04	1.02190	1.02727	1.01809	1.02438	63484	0	10
2012.10.05	1.02439	1.02739	1.01511	1.01854	55166	0	10
