<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.07.01	1501.15	1502.50	1478.10	1487.50	23453	0	50
2011.07.14	1583.80	1594.20	1580.20	1586.60	23490	0	50
2011.07.15	1586.90	1593.70	1575.85	1593.45	25605	0	50
2011.07.18	1593.45	1607.25	1591.35	1604.50	24208	0	0
2011.07.19	1604.85	1609.95	1582.35	1588.45	26057	0	50
2011.07.20	1588.95	1601.45	1580.95	1600.90	25964	0	50
2011.07.21	1600.70	1604.45	1584.70	1589.65	33237	0	50
2011.07.22	1588.90	1607.10	1583.30	1601.00	21941	0	50
2011.07.25	1608.15	1623.35	1603.30	1614.25	27842	0	50
2011.07.26	1614.25	1620.15	1607.70	1619.25	22199	0	0
2011.07.27	1618.35	1628.50	1608.80	1613.50	24000	0	0
2011.07.28	1614.65	1620.05	1602.75	1615.80	21539	0	50
2011.07.29	1616.35	1632.40	1610.50	1626.90	24058	0	50
2011.08.01	1611.75	1631.65	1606.80	1620.10	28527	0	50
2011.08.02	1619.25	1661.00	1616.35	1660.00	27175	0	50
2011.08.03	1661.00	1672.75	1651.75	1662.10	28919	0	50
2011.08.04	1660.15	1681.90	1640.05	1647.80	45986	0	50
2011.08.05	1648.30	1669.70	1641.75	1663.55	46791	0	0
2011.08.08	1687.20	1720.15	1682.35	1717.95	58238	0	50
2011.08.09	1715.55	1779.30	1715.05	1743.25	78412	0	50
2011.08.10	1742.40	1797.05	1737.15	1794.35	69341	0	50
2011.08.11	1797.60	1814.60	1731.85	1766.50	75661	0	50
2011.08.12	1762.50	1768.05	1723.00	1746.55	56376	0	50
2011.08.15	1742.20	1766.10	1727.80	1765.30	46235	0	50
2011.08.16	1765.35	1786.75	1760.80	1786.20	43449	0	50
2011.08.17	1787.05	1794.60	1778.95	1789.25	35565	0	50
2011.08.18	1789.90	1828.45	1783.70	1824.45	43052	0	50
2011.08.19	1825.20	1877.00	1821.60	1851.65	64817	0	0
2011.08.22	1858.10	1898.30	1857.40	1897.90	65351	0	65
2011.08.23	1907.90	1911.60	1822.95	1829.70	77099	0	50
2011.08.24	1834.55	1853.80	1748.40	1758.55	76049	0	50
2011.08.25	1749.75	1774.60	1702.50	1772.60	87517	0	50
2011.08.26	1771.15	1827.90	1756.80	1827.60	73066	0	50
2011.08.29	1836.35	1837.00	1775.70	1788.10	64123	0	70
2011.08.30	1786.25	1840.15	1783.30	1835.15	62510	0	50
2011.08.31	1835.65	1839.65	1811.25	1825.05	56295	0	50
2011.09.01	1824.85	1830.50	1812.70	1825.00	49310	0	50
2011.09.02	1825.90	1884.45	1821.55	1882.60	49779	0	50
2011.09.05	1878.70	1904.65	1874.10	1900.10	37688	0	50
2011.09.06	1901.10	1920.75	1856.25	1873.50	95958	0	50
2011.09.07	1869.00	1880.20	1791.60	1816.45	97736	0	50
2011.09.08	1816.00	1870.55	1813.45	1869.45	93531	0	50
2011.09.09	1868.25	1885.95	1822.65	1855.35	94309	0	50
2011.09.12	1857.05	1861.60	1801.10	1814.45	91632	0	50
2011.09.13	1815.70	1843.80	1791.60	1834.20	82338	0	50
2011.09.14	1833.75	1844.65	1808.55	1820.15	74480	0	50
2011.09.15	1821.10	1826.40	1772.40	1789.40	78021	0	50
2011.09.16	1788.05	1821.35	1762.40	1811.50	73082	0	50
2011.09.19	1814.60	1827.65	1770.40	1778.60	68779	0	50
2011.09.20	1777.10	1811.15	1769.45	1803.40	68280	0	50
2011.09.21	1803.35	1816.45	1778.50	1782.25	70023	0	50
2011.09.22	1781.00	1786.15	1719.60	1736.90	84183	0	50
2011.09.23	1738.65	1755.05	1627.50	1641.80	78974	0	50
2011.09.26	1651.85	1663.25	1532.00	1628.10	92246	0	75
2011.09.27	1623.45	1676.90	1614.60	1649.35	67391	0	50
2011.09.28	1651.30	1669.20	1598.45	1608.30	67898	0	50
2011.09.29	1609.05	1635.00	1582.80	1615.90	81566	0	50
2011.09.30	1614.30	1640.35	1606.20	1623.50	75775	0	0
2011.10.03	1618.30	1664.30	1618.05	1659.35	52483	0	50
2011.10.04	1662.55	1678.85	1595.50	1625.85	60750	0	50
2011.10.05	1626.05	1646.80	1596.15	1640.75	62445	0	50
2011.10.06	1642.00	1654.85	1631.40	1651.25	59544	0	50
2011.10.07	1651.30	1666.15	1626.30	1632.00	60321	0	50
2011.10.10	1639.15	1677.60	1638.60	1675.30	48044	0	50
2011.10.11	1681.35	1684.25	1653.45	1662.60	48497	0	50
2011.10.12	1662.55	1692.10	1660.15	1674.40	51964	0	50
2011.10.13	1675.45	1684.05	1652.80	1667.40	53204	0	50
2011.10.14	1666.90	1683.75	1660.80	1678.40	44085	0	50
2011.10.17	1681.30	1694.85	1664.55	1670.30	47620	0	50
2011.10.18	1670.95	1676.35	1626.80	1655.70	55539	0	50
2011.10.19	1655.25	1665.05	1639.45	1641.90	51911	0	50
2011.10.20	1642.70	1644.65	1603.55	1620.30	63411	0	50
2011.10.21	1619.40	1648.45	1611.35	1638.65	52073	0	50
2011.10.24	1637.50	1661.90	1635.15	1653.00	48709	0	50
2011.10.25	1652.75	1708.85	1643.40	1703.35	54264	0	50
2011.10.26	1705.40	1726.65	1695.05	1723.55	51446	0	50
2011.10.27	1723.55	1749.80	1705.90	1744.10	52890	0	50
2011.10.28	1744.95	1752.25	1732.25	1740.80	46431	0	50
2011.10.31	1742.55	1744.95	1704.20	1713.90	56772	0	50
2011.11.01	1715.00	1724.15	1680.70	1718.55	57925	0	0
2011.11.02	1718.50	1744.05	1714.15	1735.55	51990	0	50
2011.11.03	1739.20	1767.70	1722.55	1762.45	51349	0	50
2011.11.04	1762.45	1763.70	1743.30	1751.85	42322	0	50
2011.11.07	1753.45	1798.30	1745.05	1795.20	46786	0	0
2011.11.08	1794.30	1802.70	1776.85	1783.55	45728	0	0
2011.11.09	1784.75	1799.70	1763.65	1768.80	49610	0	50
2011.11.10	1768.40	1775.15	1735.25	1758.40	51455	0	50
2011.11.11	1756.80	1788.40	1743.55	1786.95	46854	0	0
2011.11.14	1787.20	1796.15	1773.05	1779.10	43770	0	50
2011.11.15	1780.25	1786.50	1760.05	1779.85	45290	0	50
2011.11.16	1780.45	1783.55	1753.20	1762.05	52684	0	50
2011.11.17	1763.85	1766.85	1710.10	1719.95	57263	0	50
2011.11.18	1722.75	1737.20	1710.55	1721.10	49426	0	0
2011.11.21	1722.90	1726.40	1666.45	1676.50	59330	0	0
2011.11.22	1678.45	1705.40	1665.15	1697.85	47118	0	50
2011.11.23	1699.55	1710.10	1676.95	1691.10	41197	0	50
2011.11.24	1691.25	1701.80	1687.50	1694.75	19992	0	0
2011.11.25	1693.95	1697.65	1671.35	1679.55	28832	0	0
2011.11.28	1684.45	1720.50	1684.45	1710.60	32197	0	0
2011.11.29	1711.15	1719.95	1703.45	1715.00	31033	0	50
2011.11.30	1715.80	1750.10	1700.90	1747.50	38333	0	50
2011.12.01	1747.35	1754.10	1733.50	1744.35	33660	0	50
2011.12.02	1745.30	1762.70	1737.85	1743.10	32413	0	50
2011.12.05	1750.05	1754.80	1717.50	1719.80	41086	0	50
2011.12.06	1721.75	1732.75	1701.85	1727.75	54574	0	0
2011.12.07	1727.15	1742.70	1719.75	1741.25	47219	0	45
2011.12.08	1741.65	1755.50	1704.05	1706.50	44455	0	45
2011.12.09	1705.25	1723.90	1703.35	1708.25	39386	0	45
2011.12.12	1713.05	1714.75	1657.10	1665.25	39500	0	45
2011.12.13	1664.05	1678.00	1622.30	1630.30	45531	0	45
2011.12.14	1627.45	1641.40	1563.05	1572.90	56416	0	45
2011.12.15	1577.80	1593.90	1561.25	1568.80	54244	0	45
2011.12.16	1570.95	1601.10	1570.55	1596.35	43816	0	45
2011.12.19	1598.80	1608.50	1583.30	1593.15	45856	0	45
2011.12.20	1592.10	1618.40	1591.95	1614.45	37786	0	45
2011.12.21	1614.90	1641.61	1605.65	1613.65	48592	0	45
2011.12.22	1614.72	1616.75	1597.20	1604.10	50480	0	45
2011.12.23	1605.14	1613.71	1602.58	1606.66	30847	0	50
2011.12.27	1606.56	1606.70	1589.47	1592.75	33981	0	50
2011.12.28	1592.15	1592.89	1549.55	1555.40	49827	0	45
2011.12.29	1555.52	1561.00	1522.64	1544.70	52569	0	50
2011.12.30	1545.40	1581.32	1544.78	1564.49	46460	0	45
2012.01.03	1568.93	1607.27	1566.03	1603.70	52475	0	50
2012.01.04	1603.48	1618.45	1592.70	1611.79	65332	0	50
2012.01.05	1612.54	1625.60	1596.68	1622.23	66732	0	50
2012.01.06	1621.15	1631.14	1608.43	1617.12	57753	0	50
2012.01.09	1616.79	1623.55	1604.99	1610.91	60693	0	50
2012.01.10	1610.67	1640.11	1608.13	1632.19	57180	0	45
2012.01.11	1631.42	1647.08	1630.06	1641.41	57996	0	50
2012.01.12	1642.05	1661.95	1640.05	1649.67	56876	0	40
2012.01.13	1648.55	1649.55	1625.30	1638.83	64106	0	40
2012.01.16	1635.16	1647.05	1631.45	1643.58	36490	0	40
2012.01.17	1641.93	1667.63	1641.55	1651.74	60201	0	40
2012.01.18	1651.50	1662.39	1642.52	1659.50	66279	0	40
2012.01.19	1659.72	1670.05	1649.14	1658.31	60789	0	40
2012.01.20	1656.30	1666.90	1644.92	1666.17	52940	0	40
2012.01.23	1664.80	1681.40	1662.56	1675.35	48180	0	40
2012.01.24	1675.50	1679.55	1661.39	1665.55	50910	0	40
2012.01.25	1665.95	1713.01	1649.01	1710.54	59338	0	40
2012.01.26	1710.51	1730.29	1702.86	1720.23	55760	0	40
2012.01.27	1719.22	1739.73	1714.26	1738.55	51269	0	40
2012.01.30	1736.25	1739.88	1715.67	1729.46	60032	0	40
2012.01.31	1731.38	1747.52	1726.18	1737.50	63700	0	40
2012.02.01	1737.00	1751.14	1732.53	1743.45	68258	0	40
2012.02.02	1743.80	1761.00	1740.98	1759.21	60201	0	40
2012.02.03	1758.43	1763.16	1723.46	1725.84	55018	0	40
2012.02.06	1727.65	1738.04	1711.19	1719.94	54353	0	40
2012.02.07	1720.00	1749.81	1710.07	1745.03	55855	0	40
2012.02.08	1744.60	1752.02	1723.98	1732.86	54146	0	40
2012.02.09	1731.75	1752.59	1725.80	1728.71	58689	0	40
2012.02.10	1728.95	1734.61	1704.64	1721.41	57122	0	40
2012.02.13	1725.75	1733.25	1716.06	1721.75	52973	0	40
2012.02.14	1721.66	1727.66	1711.98	1719.70	59320	0	40
2012.02.15	1720.75	1737.27	1718.36	1727.60	54298	0	40
2012.02.16	1728.06	1729.84	1705.23	1728.30	56953	0	40
2012.02.17	1728.60	1735.80	1717.06	1723.02	45607	0	40
2012.02.20	1726.65	1737.14	1726.03	1733.95	31736	0	40
2012.02.21	1733.81	1760.00	1730.76	1759.75	50864	0	40
2012.02.22	1758.98	1781.61	1749.25	1775.40	49266	0	40
2012.02.23	1776.51	1787.30	1772.21	1780.15	50486	0	40
2012.02.24	1777.15	1782.79	1770.41	1772.01	49879	0	40
2012.02.27	1773.90	1779.34	1761.47	1767.75	51688	0	40
2012.02.28	1767.40	1790.31	1765.80	1783.60	50429	0	40
2012.02.29	1784.40	1790.56	1685.96	1696.50	63225	0	40
2012.03.01	1694.05	1725.76	1693.80	1717.60	68886	0	40
2012.03.02	1717.66	1724.10	1704.75	1712.09	53705	0	40
2012.03.05	1711.61	1716.67	1693.60	1706.10	58643	0	40
2012.03.06	1705.95	1708.89	1662.86	1674.20	62385	0	40
2012.03.07	1674.56	1688.08	1671.12	1684.25	51810	0	40
2012.03.08	1683.95	1703.86	1682.68	1699.20	50375	0	40
2012.03.09	1699.50	1714.85	1676.60	1713.69	54116	0	40
2012.03.12	1713.79	1713.94	1692.33	1699.73	50498	0	40
2012.03.13	1699.69	1705.62	1661.90	1675.86	58411	0	40
2012.03.14	1676.15	1682.24	1634.44	1642.91	61911	0	40
2012.03.15	1642.94	1666.48	1636.02	1655.92	55594	0	40
2012.03.16	1655.89	1664.66	1639.57	1659.31	51526	0	40
2012.03.19	1658.49	1669.72	1652.30	1661.80	46602	0	40
2012.03.20	1661.95	1664.56	1641.41	1648.35	49289	0	40
2012.03.21	1648.16	1661.80	1646.54	1649.48	55139	0	40
2012.03.22	1649.48	1656.26	1628.08	1644.30	68823	0	40
2012.03.23	1644.30	1666.46	1642.06	1661.26	60342	0	40
2012.03.26	1661.94	1693.50	1655.47	1689.35	62916	0	40
2012.03.27	1689.95	1696.95	1679.35	1679.70	53827	0	40
2012.03.28	1679.85	1684.26	1654.36	1661.45	62527	0	40
2012.03.29	1662.44	1664.95	1645.05	1660.85	59358	0	40
2012.03.30	1661.35	1670.88	1659.70	1667.91	58082	0	40
2012.04.02	1669.00	1683.43	1662.80	1675.90	58690	0	35
2012.04.03	1676.30	1680.91	1638.76	1646.05	66128	0	35
2012.04.04	1644.55	1647.89	1612.34	1620.25	73333	0	35
2012.04.05	1620.55	1633.36	1619.92	1630.15	48637	0	35
2012.04.09	1642.65	1648.68	1635.42	1640.75	55273	0	35
2012.04.10	1641.00	1662.85	1631.80	1659.70	70939	0	35
2012.04.11	1659.25	1662.52	1652.83	1659.10	61728	0	35
2012.04.12	1658.76	1679.95	1650.23	1674.70	59969	0	35
2012.04.13	1674.65	1677.85	1649.34	1657.76	61360	0	35
2012.04.16	1654.02	1657.75	1641.24	1652.60	65844	0	35
2012.04.17	1652.55	1657.33	1634.56	1649.80	57468	0	35
2012.04.18	1649.35	1654.27	1637.86	1641.85	57952	0	35
2012.04.19	1641.61	1653.55	1631.10	1642.45	62540	0	35
2012.04.20	1642.20	1647.12	1638.39	1642.46	51634	0	35
2012.04.23	1641.10	1643.19	1623.21	1638.39	61290	0	35
2012.04.24	1638.28	1649.15	1633.98	1641.68	54177	0	35
2012.04.25	1640.55	1646.57	1625.06	1643.27	60443	0	35
2012.04.26	1643.87	1660.85	1641.85	1656.91	55235	0	35
2012.04.27	1656.40	1667.53	1650.42	1662.26	52356	0	35
2012.04.30	1662.65	1666.10	1643.48	1664.41	45944	0	35
2012.05.01	1665.23	1671.49	1656.89	1662.06	40209	0	35
2012.05.02	1661.84	1663.07	1646.00	1653.08	55178	0	35
2012.05.03	1652.90	1653.55	1630.94	1635.69	54736	0	35
2012.05.04	1635.51	1647.23	1626.63	1641.86	51629	0	35
2012.05.07	1639.88	1642.60	1631.70	1638.12	56285	0	35
2012.05.08	1638.46	1638.93	1595.43	1605.06	62757	0	35
2012.05.09	1605.30	1606.30	1579.41	1589.21	73591	0	35
2012.05.10	1589.28	1601.88	1585.63	1593.80	59793	0	35
2012.05.11	1593.32	1594.95	1572.36	1578.72	61866	0	35
2012.05.14	1583.24	1585.63	1555.82	1556.65	64444	0	35
2012.05.15	1556.69	1564.07	1541.46	1544.10	62827	0	35
2012.05.16	1543.72	1552.11	1526.98	1539.25	75355	0	35
2012.05.17	1538.86	1579.80	1538.37	1574.10	64945	0	35
2012.05.18	1573.64	1597.53	1567.94	1592.72	70421	0	35
2012.05.21	1591.35	1599.14	1584.81	1592.20	58940	0	35
2012.05.22	1592.83	1594.35	1561.45	1567.75	62855	0	35
2012.05.23	1567.56	1568.61	1533.32	1561.50	77504	0	35
2012.05.24	1561.01	1577.86	1551.57	1557.75	70948	0	35
2012.05.25	1558.01	1574.04	1551.32	1572.07	60659	0	35
2012.05.28	1573.79	1583.92	1571.45	1574.41	37287	0	35
2012.05.29	1574.38	1582.63	1547.91	1554.45	65403	0	35
2012.05.30	1554.27	1569.32	1531.02	1562.20	69431	0	35
2012.05.31	1562.59	1573.12	1551.99	1559.75	67891	0	35
2012.06.01	1559.76	1629.62	1544.13	1624.01	75670	0	35
2012.06.04	1625.38	1628.08	1608.83	1618.30	69335	0	35
2012.06.05	1622.12	1625.48	1611.27	1616.75	62708	0	35
2012.06.06	1616.76	1640.94	1613.10	1619.80	71728	0	35
2012.06.07	1620.01	1629.10	1578.58	1588.40	71955	0	35
2012.06.08	1588.77	1595.05	1555.46	1592.97	70138	0	35
2012.06.11	1601.55	1608.08	1581.73	1594.65	68229	0	35
2012.06.12	1596.09	1617.56	1585.37	1609.60	72239	0	35
2012.06.13	1609.61	1624.71	1605.99	1617.35	62441	0	35
2012.06.14	1617.58	1627.84	1609.35	1622.50	65678	0	35
2012.06.15	1622.63	1633.59	1619.55	1626.69	59321	0	35
2012.06.18	1628.69	1630.03	1604.70	1628.10	65999	0	35
2012.06.19	1627.57	1633.14	1617.30	1617.90	64525	0	35
2012.06.20	1618.40	1622.51	1590.27	1605.60	73773	0	35
2012.06.21	1606.73	1607.00	1564.37	1564.55	76231	0	35
2012.06.22	1564.49	1573.30	1557.67	1572.37	62496	0	35
2012.06.25	1571.55	1588.29	1566.28	1584.05	61722	0	35
2012.06.26	1586.18	1587.35	1567.77	1571.90	61423	0	35
2012.06.27	1572.03	1583.04	1562.51	1574.10	57914	0	35
2012.06.28	1573.90	1578.92	1548.00	1551.40	65548	0	35
2012.06.29	1551.11	1606.93	1551.06	1596.82	76248	0	35
2012.07.02	1598.01	1602.41	1587.11	1595.95	59273	0	35
2012.07.03	1596.91	1624.76	1594.85	1616.97	60912	0	35
2012.07.04	1616.74	1620.25	1611.45	1614.75	35258	0	35
2012.07.05	1615.57	1623.70	1597.03	1604.20	63641	0	35
2012.07.06	1604.63	1609.55	1576.45	1583.12	64413	0	35
2012.07.09	1580.64	1592.83	1576.50	1587.05	55746	0	35
2012.07.10	1588.19	1601.17	1564.47	1566.30	62949	0	35
2012.07.11	1565.61	1583.15	1565.54	1576.30	61010	0	35
2012.07.12	1576.46	1577.88	1554.94	1572.05	68769	0	35
2012.07.13	1571.11	1596.66	1565.93	1588.97	59260	0	35
2012.07.16	1590.95	1594.80	1577.47	1587.95	56100	0	35
2012.07.17	1589.12	1598.97	1571.57	1582.10	68050	0	35
2012.07.18	1583.01	1585.91	1567.72	1573.00	64083	0	35
2012.07.19	1572.95	1591.49	1572.32	1581.40	61760	0	35
2012.07.20	1581.66	1587.08	1573.65	1584.03	64928	0	35
2012.07.23	1580.25	1582.86	1563.14	1576.50	65054	0	35
2012.07.24	1576.21	1584.29	1568.54	1580.65	66801	0	35
2012.07.25	1580.81	1610.27	1578.72	1604.50	73076	0	35
2012.07.26	1605.12	1621.65	1601.20	1615.65	68924	0	35
2012.07.27	1615.53	1629.39	1611.72	1622.61	67880	0	35
2012.07.30	1622.31	1626.11	1614.26	1621.50	49147	0	35
2012.07.31	1622.10	1627.90	1610.80	1614.40	66798	0	35
2012.08.01	1613.70	1618.47	1591.96	1600.00	68391	0	35
2012.08.02	1600.10	1615.15	1584.55	1588.00	63928	0	35
2012.08.03	1588.81	1606.70	1585.33	1602.66	61638	0	35
2012.08.06	1604.50	1615.40	1602.14	1611.13	53899	0	35
2012.08.07	1611.15	1618.40	1608.24	1611.56	55923	0	35
2012.08.08	1611.59	1616.73	1603.29	1612.10	59439	0	35
2012.08.09	1612.35	1618.31	1609.53	1616.85	54780	0	35
2012.08.10	1617.25	1626.48	1605.50	1619.56	52108	0	35
2012.08.13	1620.88	1625.55	1607.39	1610.01	57282	0	35
2012.08.14	1609.72	1616.26	1590.06	1598.84	54038	0	35
2012.08.15	1598.86	1606.46	1589.92	1602.66	51530	0	35
2012.08.16	1603.13	1618.46	1600.76	1614.36	50052	0	35
2012.08.17	1614.20	1620.11	1611.60	1615.51	48183	0	35
2012.08.20	1616.04	1622.48	1609.76	1620.08	45075	0	35
2012.08.21	1620.33	1641.21	1618.52	1637.36	51019	0	10
2012.08.22	1637.70	1655.88	1634.04	1653.87	49949	0	35
2012.08.23	1652.63	1674.81	1652.21	1670.36	65552	0	35
2012.08.24	1669.85	1673.81	1662.45	1670.11	54646	0	35
2012.08.27	1671.28	1676.77	1663.08	1663.56	34609	0	35
2012.08.28	1663.55	1672.26	1656.83	1666.45	53990	0	35
2012.08.29	1666.12	1669.87	1652.20	1656.06	49781	0	35
2012.08.30	1656.34	1664.10	1650.81	1655.18	50521	0	35
2012.08.31	1655.92	1692.95	1645.41	1690.81	55599	0	35
2012.09.03	1691.18	1695.23	1685.38	1692.42	40173	0	35
2012.09.04	1692.93	1698.85	1688.05	1695.51	55900	0	35
2012.09.05	1694.98	1695.85	1687.27	1692.61	55467	0	35
2012.09.06	1692.95	1713.56	1691.47	1699.98	64491	0	35
2012.09.07	1700.54	1741.60	1688.89	1735.16	57481	0	35
2012.09.10	1735.26	1739.90	1724.65	1725.88	72657	0	35
2012.09.11	1725.75	1737.77	1725.50	1731.69	74495	0	35
2012.09.12	1732.08	1746.73	1725.87	1730.36	86567	0	35
2012.09.13	1730.65	1772.59	1721.09	1766.53	89278	0	35
2012.09.14	1767.19	1777.62	1765.59	1769.95	100694	0	35
2012.09.17	1771.48	1776.38	1754.02	1760.82	58007	0	35
2012.09.18	1761.95	1773.32	1751.51	1771.29	66072	0	35
2012.09.19	1770.85	1779.35	1761.80	1769.94	44123	0	35
2012.09.20	1769.93	1772.25	1755.86	1768.26	43176	0	35
2012.09.21	1767.37	1787.40	1765.31	1772.75	53526	0	35
2012.09.24	1771.99	1772.28	1755.52	1763.91	62757	0	35
2012.09.25	1764.30	1774.90	1758.78	1760.37	61848	0	35
2012.09.26	1760.36	1765.41	1736.31	1752.20	56812	0	35
2012.09.27	1752.97	1780.24	1750.83	1777.01	51254	0	35
2012.09.28	1776.89	1783.16	1767.26	1772.22	55993	0	35
2012.10.01	1770.03	1791.61	1763.33	1775.04	64726	0	35
2012.10.02	1776.41	1784.26	1770.29	1774.23	55713	0	35
2012.10.03	1773.74	1781.75	1770.85	1777.57	60478	0	35
2012.10.04	1778.36	1795.08	1777.69	1790.07	64249	0	35
2012.10.05	1790.24	1795.80	1772.42	1779.75	53320	0	35
2012.10.08	1779.10	1779.85	1766.48	1774.67	57766	0	35
2012.10.09	1775.56	1779.67	1760.40	1764.04	62665	0	35
2012.10.10	1764.40	1768.17	1756.90	1762.07	60625	0	35
2012.10.11	1761.33	1774.79	1758.39	1766.88	53397	0	35
2012.10.12	1766.52	1773.20	1752.09	1752.95	46610	0	35
2012.10.15	1753.32	1753.54	1728.55	1737.16	45506	0	35
2012.10.16	1737.56	1748.10	1734.70	1747.16	38978	0	35
2012.10.17	1747.80	1753.45	1742.72	1749.79	41475	0	35
2012.10.18	1749.32	1752.00	1738.05	1741.20	41441	0	35
2012.10.19	1740.88	1743.21	1716.01	1720.54	47201	0	35
2012.10.22	1718.04	1729.33	1713.46	1728.12	46119	0	35
2012.10.23	1728.86	1730.05	1703.78	1707.51	49422	0	35
2012.10.24	1707.02	1714.28	1698.44	1701.57	49838	0	35
2012.10.25	1701.48	1717.95	1701.48	1711.73	43855	0	35
2012.10.26	1711.13	1718.63	1700.65	1710.23	47110	0	35
2012.10.29	1711.76	1717.15	1705.89	1707.24	33478	0	35
2012.10.30	1707.18	1715.13	1704.75	1710.65	32211	0	35
2012.10.31	1710.55	1725.90	1709.35	1719.55	41771	0	35
2012.11.01	1719.46	1726.92	1713.56	1715.95	41598	0	35
2012.11.02	1715.85	1716.69	1674.64	1677.07	45505	0	35
2012.11.05	1676.02	1686.19	1672.50	1684.70	76838	0	35
2012.11.06	1684.95	1720.80	1683.54	1715.76	41030	0	35
2012.11.07	1715.47	1731.70	1702.50	1717.49	112566	0	35
2012.11.08	1717.44	1735.02	1712.40	1731.16	116402	0	35
2012.11.09	1731.11	1738.65	1726.90	1730.70	116067	0	35
2012.11.12	1732.03	1737.86	1725.59	1727.99	103931	0	35
2012.11.13	1728.13	1732.80	1717.74	1724.72	106961	0	35
2012.11.14	1725.05	1733.91	1720.48	1726.22	110465	0	35
2012.11.15	1726.10	1727.85	1704.66	1715.60	110519	0	35
2012.11.16	1715.50	1717.36	1705.58	1713.60	110148	0	35
2012.11.19	1714.12	1735.51	1713.88	1731.50	104854	0	35
2012.11.20	1730.15	1735.55	1721.70	1726.70	105865	0	35
2012.11.21	1727.70	1731.89	1719.35	1728.43	105784	0	35
2012.11.22	1728.68	1732.45	1727.75	1729.60	68494	0	35
2012.11.23	1730.09	1754.40	1727.58	1751.73	84548	0	35
2012.11.26	1751.56	1752.17	1745.20	1748.45	106589	0	35
2012.11.27	1749.16	1751.70	1740.42	1741.94	60033	0	35
2012.11.28	1741.24	1743.05	1705.90	1719.53	47396	0	35
2012.11.29	1719.40	1728.35	1718.00	1725.68	37757	0	35
2012.11.30	1725.76	1731.57	1708.41	1714.61	41753	0	35
2012.12.03	1714.98	1722.55	1712.72	1715.81	38329	0	35
2012.12.04	1715.87	1717.24	1691.21	1697.23	44702	0	35
2012.12.05	1696.11	1706.75	1684.70	1693.72	39271	0	35
2012.12.06	1693.87	1703.09	1685.80	1699.60	40658	0	35
2012.12.07	1699.11	1705.35	1684.25	1703.78	33444	0	35
2012.12.10	1704.23	1717.22	1702.56	1712.63	30251	0	35
2012.12.11	1712.12	1714.29	1704.79	1709.68	31122	0	35
2012.12.12	1710.27	1723.19	1707.07	1711.42	39806	0	35
2012.12.13	1710.78	1711.05	1689.40	1696.91	46735	0	35
2012.12.14	1697.04	1700.46	1693.06	1695.46	34468	0	35
2012.12.17	1697.99	1699.76	1686.47	1697.90	33213	0	35
2012.12.18	1697.53	1703.09	1660.95	1671.03	35218	0	35
2012.12.19	1670.81	1676.73	1663.35	1666.98	38661	0	35
2012.12.20	1665.14	1671.75	1635.37	1647.86	38925	0	35
2012.12.21	1647.65	1659.65	1635.48	1656.85	36637	0	35
2012.12.24	1657.13	1665.76	1651.83	1658.36	22871	0	35
2012.12.26	1655.47	1667.90	1655.25	1659.45	16700	0	35
2012.12.27	1658.92	1665.42	1652.65	1663.80	28702	0	35
2012.12.28	1663.27	1666.15	1653.61	1655.61	25907	0	35
2012.12.31	1655.19	1680.34	1655.04	1676.02	26335	0	35
2013.01.02	1674.56	1694.82	1670.27	1686.53	45573	0	35
2013.01.03	1685.35	1689.95	1660.75	1663.67	40489	0	35
2013.01.04	1663.24	1664.05	1625.76	1655.46	54689	0	35
2013.01.07	1656.20	1662.45	1642.76	1646.77	44057	0	35
2013.01.08	1647.30	1662.52	1646.55	1658.98	40578	0	35
2013.01.09	1659.70	1665.82	1651.35	1657.56	38593	0	35
2013.01.10	1657.40	1678.77	1653.75	1675.00	36604	0	35
2013.01.11	1674.17	1676.80	1653.39	1662.59	28232	0	35
2013.01.14	1662.23	1674.72	1659.40	1667.28	21346	0	35
2013.01.15	1667.60	1685.20	1665.98	1679.05	26630	0	35
2013.01.16	1679.23	1684.76	1673.38	1679.53	22575	0	35
2013.01.17	1680.32	1697.10	1666.72	1687.10	23341	0	35
2013.01.18	1687.43	1695.30	1683.08	1683.80	21955	0	35
2013.01.21	1685.46	1691.30	1684.77	1689.69	14200	0	35
2013.01.22	1689.12	1696.00	1686.58	1692.25	24092	0	35
2013.01.23	1692.02	1695.10	1683.68	1685.38	22773	0	35
2013.01.24	1684.03	1686.10	1664.91	1667.69	29321	0	35
2013.01.25	1667.77	1672.24	1655.90	1658.15	26683	0	35
2013.01.28	1658.44	1662.33	1652.04	1655.34	20118	0	35
2013.01.29	1654.86	1666.00	1654.32	1663.55	21773	0	35
2013.01.30	1663.11	1683.80	1662.38	1677.00	22946	0	35
2013.01.31	1675.22	1680.80	1657.86	1663.25	21201	0	35
2013.02.01	1663.89	1681.90	1659.97	1667.12	24739	0	35
2013.02.04	1668.37	1677.50	1661.84	1674.10	20540	0	35
2013.02.05	1674.18	1684.90	1666.66	1672.66	23777	0	35
2013.02.06	1672.28	1679.60	1668.00	1677.36	20790	0	35
2013.02.07	1677.07	1683.30	1663.20	1670.78	25259	0	35
2013.02.08	1671.23	1673.51	1665.00	1666.79	21751	0	35
2013.02.11	1667.31	1669.60	1643.78	1647.79	12273	0	35
2013.02.12	1647.89	1653.30	1639.16	1650.77	13458	0	35
