<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.05.13	1.29756	1.29982	1.29415	1.29820	42328	0	1
2013.05.14	1.29817	1.30293	1.29129	1.29313	48751	0	1
2013.05.15	1.29313	1.29424	1.28430	1.28802	47559	0	1
2013.05.16	1.28808	1.29297	1.28463	1.28829	45602	0	1
2013.05.17	1.28835	1.28897	1.27962	1.28363	42052	0	1
2013.05.20	1.28446	1.29006	1.28192	1.28839	37774	0	1
2013.05.21	1.28840	1.29333	1.28413	1.29061	44374	0	1
2013.05.22	1.29055	1.29980	1.28335	1.28529	58662	0	1
2013.05.23	1.28527	1.29564	1.28214	1.29321	71861	0	1
2013.05.24	1.29322	1.29933	1.29043	1.29278	60141	0	1
2013.05.27	1.29363	1.29485	1.29152	1.29335	28779	0	1
2013.05.28	1.29332	1.29496	1.28493	1.28522	57184	0	1
2013.05.29	1.28522	1.29775	1.28378	1.29401	64374	0	1
2013.05.30	1.29398	1.30614	1.29334	1.30440	64449	0	1
2013.05.31	1.30458	1.30593	1.29442	1.29956	63023	0	1
2013.06.03	1.29922	1.31074	1.29555	1.30700	57303	0	1
2013.06.04	1.30699	1.31012	1.30426	1.30823	56611	0	1
2013.06.05	1.30821	1.31157	1.30532	1.30923	62140	0	1
2013.06.06	1.30923	1.33045	1.30749	1.32453	65838	0	3
2013.06.07	1.32452	1.32844	1.31915	1.32168	70848	0	3
2013.06.10	1.31917	1.32687	1.31772	1.32566	55336	0	3
2013.06.11	1.32567	1.33171	1.32322	1.33137	67927	0	3
2013.06.12	1.33135	1.33589	1.32656	1.33370	60716	0	3
2013.06.13	1.33369	1.33898	1.32786	1.33756	65269	0	3
2013.06.14	1.33734	1.33734	1.32947	1.33445	56672	0	1
2013.06.17	1.33487	1.33803	1.33184	1.33620	45015	0	1
2013.06.18	1.33623	1.34156	1.33258	1.33940	54620	0	1
2013.06.19	1.33941	1.34158	1.32621	1.32959	53778	0	1
2013.06.20	1.32959	1.33015	1.31612	1.32270	80023	0	1
2013.06.21	1.32268	1.32541	1.30988	1.31209	65213	0	1
2013.06.24	1.31042	1.31438	1.30592	1.31232	66324	0	1
2013.06.25	1.31232	1.31508	1.30651	1.30821	62448	0	1
2013.06.26	1.30822	1.30870	1.29848	1.30067	62392	0	1
2013.06.27	1.30116	1.30545	1.29999	1.30377	48582	0	5
2013.06.28	1.30378	1.31022	1.29911	1.30078	50885	0	5
2013.07.01	1.30144	1.30700	1.30052	1.30614	46839	0	1
2013.07.02	1.30614	1.30780	1.29636	1.29816	53009	0	1
2013.07.03	1.29815	1.30314	1.29230	1.30084	56369	0	1
2013.07.04	1.30084	1.30232	1.28831	1.29120	49935	0	1
2013.07.05	1.29114	1.29167	1.28061	1.28291	55458	0	1
2013.07.08	1.28204	1.28819	1.28117	1.28679	46248	0	1
2013.07.09	1.28680	1.28981	1.27553	1.27863	55562	0	1
2013.07.10	1.27862	1.30239	1.27647	1.30235	64954	0	1
2013.07.11	1.30236	1.32066	1.30060	1.30957	86326	0	1
2013.07.12	1.30958	1.31001	1.29992	1.30651	51799	0	1
2013.07.15	1.30664	1.30788	1.29934	1.30660	46584	0	1
2013.07.16	1.30660	1.31742	1.30524	1.31533	53612	0	1
2013.07.17	1.31541	1.31781	1.30831	1.31228	53103	0	1
2013.07.18	1.31228	1.31255	1.30668	1.31113	46144	0	1
2013.07.19	1.31115	1.31539	1.30891	1.31408	43742	0	1
2013.07.22	1.31366	1.32179	1.31358	1.31842	40714	0	1
2013.07.23	1.31839	1.32386	1.31634	1.32232	43294	0	1
2013.07.24	1.32233	1.32560	1.31772	1.31972	48714	0	1
2013.07.25	1.31969	1.32956	1.31655	1.32759	50029	0	1
2013.07.26	1.32758	1.32968	1.32526	1.32765	43962	0	1
2013.07.29	1.32792	1.32949	1.32393	1.32620	41825	0	1
2013.07.30	1.32622	1.33009	1.32346	1.32626	42652	0	1
2013.07.31	1.32625	1.33446	1.32140	1.32963	55008	0	1
2013.08.01	1.33022	1.33108	1.31943	1.32096	48557	0	1
2013.08.02	1.32097	1.32937	1.31877	1.32798	46485	0	1
2013.08.05	1.32813	1.33003	1.32327	1.32611	40112	0	1
2013.08.06	1.32612	1.33229	1.32460	1.33073	41828	0	1
2013.08.07	1.33080	1.33452	1.32655	1.33365	48724	0	1
2013.08.08	1.33365	1.34002	1.33282	1.33814	44968	0	1
2013.08.09	1.33809	1.33903	1.33326	1.33387	35344	0	1
2013.08.12	1.33366	1.33439	1.32772	1.32990	36997	0	1
2013.08.13	1.32991	1.33171	1.32335	1.32601	46684	0	1
2013.08.14	1.32605	1.32795	1.32388	1.32577	41683	0	1
2013.08.15	1.32575	1.33623	1.32058	1.33504	44459	0	1
2013.08.16	1.33503	1.33798	1.33109	1.33279	41037	0	1
2013.08.19	1.33354	1.33744	1.33152	1.33357	40700	0	1
2013.08.20	1.33357	1.34518	1.33233	1.34176	48602	0	1
2013.08.21	1.34178	1.34267	1.33355	1.33579	49026	0	1
2013.08.22	1.33577	1.33730	1.32980	1.33559	46181	0	1
2013.08.23	1.33557	1.34097	1.33334	1.33788	40212	0	1
2013.08.26	1.33819	1.33942	1.33566	1.33702	27937	0	1
2013.08.27	1.33701	1.33986	1.33232	1.33905	42804	0	1
2013.08.28	1.33906	1.33976	1.33050	1.33404	43352	0	1
2013.08.29	1.33404	1.33431	1.32195	1.32374	45328	0	1
2013.08.30	1.32389	1.32546	1.31750	1.32195	40635	0	1
2013.09.02	1.32122	1.32270	1.31837	1.31957	30761	0	1
2013.09.03	1.31954	1.31969	1.31386	1.31661	36876	0	1
2013.09.04	1.31667	1.32178	1.31571	1.32028	34779	0	1
2013.09.05	1.32043	1.32226	1.31104	1.31177	37308	0	1
2013.09.06	1.31180	1.31890	1.31047	1.31766	32677	0	1
2013.09.09	1.31735	1.32806	1.31651	1.32531	32240	0	1
2013.09.10	1.32534	1.32757	1.32300	1.32655	34424	0	1
2013.09.11	1.32654	1.33244	1.32438	1.33108	34891	0	1
2013.09.12	1.33110	1.33241	1.32577	1.32998	34490	0	1
2013.09.13	1.33001	1.33211	1.32543	1.32932	32643	0	1
2013.09.16	1.33627	1.33854	1.33300	1.33349	33097	0	1
2013.09.17	1.33350	1.33693	1.33251	1.33578	29536	0	1
2013.09.18	1.33578	1.35415	1.33380	1.35082	37727	0	1
2013.09.19	1.35083	1.35685	1.35009	1.35291	44450	0	1
2013.09.20	1.35286	1.35486	1.34980	1.35217	33752	0	1
2013.09.23	1.35318	1.35444	1.34792	1.34927	33629	0	1
2013.09.24	1.34930	1.35186	1.34643	1.34702	33948	0	1
2013.09.25	1.34709	1.35372	1.34622	1.35219	31336	0	1
2013.09.26	1.35222	1.35260	1.34722	1.34865	30502	0	1
2013.09.27	1.34870	1.35642	1.34741	1.35216	30493	0	1
2013.09.30	1.34819	1.35556	1.34775	1.35215	33824	0	1
2013.10.01	1.35215	1.35876	1.35168	1.35241	37764	0	1
2013.10.02	1.35241	1.36068	1.35060	1.35811	37266	0	1
2013.10.03	1.35812	1.36455	1.35774	1.36215	38034	0	1
2013.10.04	1.36219	1.36315	1.35384	1.35565	34243	0	1
2013.10.07	1.35629	1.35909	1.35425	1.35766	31485	0	1
2013.10.08	1.35767	1.36070	1.35573	1.35727	31661	0	1
2013.10.09	1.35729	1.36044	1.34857	1.35232	39161	0	1
2013.10.10	1.35232	1.35463	1.34877	1.35253	33791	0	1
2013.10.11	1.35254	1.35813	1.35193	1.35372	31185	0	1
2013.10.14	1.35569	1.35974	1.35453	1.35591	25966	0	1
2013.10.15	1.35592	1.35708	1.34794	1.35256	37245	0	1
2013.10.16	1.35254	1.35673	1.34734	1.35334	38403	0	1
2013.10.17	1.35335	1.36816	1.35154	1.36723	41666	0	1
2013.10.18	1.36723	1.37036	1.36594	1.36853	32382	0	1
2013.10.21	1.36829	1.36884	1.36509	1.36768	25811	0	1
2013.10.22	1.36769	1.37916	1.36622	1.37781	29785	0	1
2013.10.23	1.37780	1.37927	1.37414	1.37750	34224	0	1
2013.10.24	1.37751	1.38249	1.37647	1.37989	34862	0	1
2013.10.25	1.37988	1.38320	1.37742	1.38020	33435	0	1
2013.10.28	1.38080	1.38171	1.37748	1.37829	27904	0	1
2013.10.29	1.37831	1.38129	1.37364	1.37465	37708	0	1
2013.10.30	1.37465	1.37841	1.36961	1.37217	35347	0	1
2013.10.31	1.37219	1.37384	1.35750	1.35880	41927	0	1
2013.11.01	1.35878	1.35892	1.34799	1.34858	37370	0	1
2013.11.04	1.34910	1.35244	1.34425	1.35121	29553	0	1
2013.11.05	1.35121	1.35221	1.34489	1.34717	33544	0	1
2013.11.06	1.34717	1.35472	1.34675	1.35149	30391	0	1
2013.11.07	1.35151	1.35286	1.32959	1.34131	43860	0	1
2013.11.08	1.34134	1.34376	1.33178	1.33644	38571	0	1
2013.11.11	1.33574	1.34158	1.33445	1.34065	27958	0	1
2013.11.12	1.34065	1.34558	1.33591	1.34345	40522	0	1
2013.11.13	1.34344	1.34972	1.33900	1.34816	39936	0	1
2013.11.14	1.34816	1.34940	1.34182	1.34585	38618	0	1
2013.11.15	1.34582	1.35046	1.34319	1.34943	31271	0	1
2013.11.18	1.34917	1.35417	1.34743	1.35037	32819	0	1
2013.11.19	1.35034	1.35469	1.34876	1.35354	35702	0	1
2013.11.20	1.35353	1.35770	1.34152	1.34390	40871	0	1
2013.11.21	1.34387	1.34862	1.33992	1.34753	40801	0	1
2013.11.22	1.34753	1.35567	1.34621	1.35554	32070	0	1
2013.11.25	1.35536	1.35600	1.34902	1.35220	29685	0	1
2013.11.26	1.35217	1.35747	1.35193	1.35666	31837	0	1
2013.11.27	1.35673	1.36128	1.35576	1.35776	34649	0	1
2013.11.28	1.35776	1.36179	1.35635	1.36025	27976	0	1
2013.11.29	1.36022	1.36214	1.35798	1.35901	35294	0	1
2013.12.02	1.35878	1.36152	1.35259	1.35385	36341	0	1
2013.12.03	1.35390	1.36134	1.35241	1.35885	37894	0	1
2013.12.04	1.35889	1.36052	1.35282	1.35898	41884	0	1
2013.12.05	1.35896	1.36771	1.35431	1.36722	45297	0	1
2013.12.06	1.36720	1.37061	1.36195	1.37045	37051	0	1
2013.12.09	1.37101	1.37452	1.36943	1.37351	30204	0	1
2013.12.10	1.37354	1.37947	1.37341	1.37589	33946	0	1
2013.12.11	1.37592	1.38105	1.37412	1.37861	34578	0	1
2013.12.12	1.37862	1.38030	1.37376	1.37501	40054	0	1
2013.12.13	1.37498	1.37689	1.37093	1.37376	35094	0	1
2013.12.16	1.37370	1.37984	1.37361	1.37582	35672	0	1
2013.12.17	1.37583	1.37820	1.37230	1.37711	35429	0	1
2013.12.18	1.37712	1.38111	1.36727	1.36750	44318	0	1
2013.12.19	1.36750	1.36938	1.36492	1.36549	42186	0	1
2013.12.20	1.36548	1.37090	1.36251	1.36700	39853	0	1
2013.12.23	1.36723	1.37164	1.36714	1.36957	28269	0	1
2013.12.24	1.36953	1.36987	1.36547	1.36794	20420	0	1
2013.12.26	1.36854	1.37018	1.36797	1.36889	15775	0	1
2013.12.27	1.36885	1.38930	1.36881	1.37462	40781	0	1
2013.12.30	1.37586	1.38189	1.37285	1.37937	32669	0	1
2013.12.31	1.37938	1.38123	1.37596	1.37876	24648	0	1
2014.01.01	1.37550	1.37648	1.37372	1.37580	2671	0	4
2014.01.02	1.37581	1.37749	1.36294	1.36643	58177	0	1
2014.01.03	1.36643	1.36716	1.35821	1.35874	38433	0	1
2014.01.06	1.35955	1.36528	1.35712	1.36334	40642	0	1
2014.01.07	1.36334	1.36562	1.35966	1.36138	38225	0	1
2014.01.08	1.36142	1.36349	1.35533	1.35749	41559	0	1
2014.01.09	1.35746	1.36328	1.35484	1.36017	41634	0	1
2014.01.10	1.36016	1.36871	1.35721	1.36665	38148	0	1
2014.01.13	1.36662	1.36846	1.36373	1.36680	38040	0	1
2014.01.14	1.36680	1.36992	1.36490	1.36722	38446	0	1
2014.01.15	1.36728	1.36760	1.35812	1.36042	38011	0	1
2014.01.16	1.36043	1.36492	1.35830	1.36162	39055	0	1
2014.01.17	1.36163	1.36208	1.35168	1.35405	35641	0	1
2014.01.20	1.35325	1.35677	1.35074	1.35557	29493	0	1
2014.01.21	1.35557	1.35687	1.35162	1.35591	37867	0	1
2014.01.22	1.35588	1.35832	1.35344	1.35447	37004	0	1
2014.01.23	1.35451	1.36981	1.35303	1.36931	47468	0	1
2014.01.24	1.36930	1.37393	1.36627	1.36752	46994	0	1
2014.01.27	1.36800	1.37163	1.36529	1.36728	43910	0	1
2014.01.28	1.36730	1.36882	1.36290	1.36517	38227	0	1
2014.01.29	1.36519	1.36845	1.36029	1.36608	47676	0	1
2014.01.30	1.36609	1.36642	1.35434	1.35565	45145	0	1
2014.01.31	1.35567	1.35733	1.34790	1.34849	47059	0	1
2014.02.03	1.34855	1.35353	1.34770	1.35258	43781	0	1
2014.02.04	1.35260	1.35384	1.34934	1.35143	40329	0	1
2014.02.05	1.35147	1.35552	1.34986	1.35361	47210	0	1
2014.02.06	1.35361	1.36188	1.34841	1.35898	48216	0	1
2014.02.07	1.35898	1.36425	1.35516	1.36342	44538	0	1
2014.02.10	1.36232	1.36513	1.36179	1.36442	27636	0	1
2014.02.11	1.36441	1.36827	1.36291	1.36372	33489	0	1
2014.02.12	1.36375	1.36525	1.35620	1.35948	36133	0	1
2014.02.13	1.35952	1.36916	1.35852	1.36787	37460	0	1
2014.02.14	1.36785	1.37145	1.36735	1.36918	33344	0	1
2014.02.17	1.37007	1.37240	1.36919	1.37047	24586	0	1
2014.02.18	1.37047	1.37696	1.36943	1.37604	32249	0	1
2014.02.19	1.37601	1.37730	1.37242	1.37321	28902	0	1
2014.02.20	1.37322	1.37623	1.36857	1.37202	34472	0	1
2014.02.21	1.37208	1.37583	1.37018	1.37380	28282	0	1
2014.02.24	1.37382	1.37710	1.37081	1.37336	29773	0	1
2014.02.25	1.37337	1.37668	1.37152	1.37447	32276	0	1
2014.02.26	1.37449	1.37569	1.36614	1.36831	33706	0	1
2014.02.27	1.36831	1.37266	1.36430	1.37080	34317	0	1
2014.02.28	1.37081	1.38241	1.36940	1.38016	40727	0	1
2014.03.03	1.37856	1.37924	1.37260	1.37361	36361	0	1
2014.03.04	1.37362	1.37812	1.37206	1.37395	33935	0	1
2014.03.05	1.37396	1.37491	1.37072	1.37361	31361	0	1
2014.03.06	1.37361	1.38723	1.37210	1.38596	36167	0	1
2014.03.07	1.38599	1.39146	1.38522	1.38746	46042	0	1
2014.03.10	1.38761	1.38976	1.38614	1.38769	47649	0	1
2014.03.11	1.38767	1.38784	1.38335	1.38545	52547	0	1
2014.03.12	1.38545	1.39142	1.38432	1.39018	57901	0	1
2014.03.13	1.39018	1.39666	1.38454	1.38676	89631	0	1
2014.03.14	1.38676	1.39374	1.38473	1.39134	77345	0	1
2014.03.17	1.39062	1.39474	1.38788	1.39252	54594	0	1
2014.03.18	1.39251	1.39427	1.38797	1.39304	65481	0	1
2014.03.19	1.39304	1.39329	1.38095	1.38223	71573	0	1
2014.03.20	1.38226	1.38448	1.37490	1.37782	73143	0	1
2014.03.21	1.37781	1.38106	1.37654	1.37933	52262	0	1
2014.03.24	1.37914	1.38757	1.37601	1.38380	62209	0	1
2014.03.25	1.38381	1.38470	1.37490	1.38250	77942	0	1
2014.03.26	1.38249	1.38263	1.37762	1.37830	65940	0	1
2014.03.27	1.37834	1.37967	1.37283	1.37437	73914	0	1
2014.03.28	1.37436	1.37729	1.37047	1.37513	62356	0	1
2014.03.31	1.37531	1.38085	1.37215	1.37735	71368	0	1
2014.04.01	1.37734	1.38152	1.37690	1.37932	56271	0	1
2014.04.02	1.37931	1.38201	1.37530	1.37651	54934	0	1
2014.04.03	1.37653	1.38066	1.36980	1.37168	72640	0	1
2014.04.04	1.37169	1.37312	1.36725	1.37014	72175	0	1
2014.04.07	1.37008	1.37483	1.36960	1.37412	40145	0	1
2014.04.08	1.37413	1.38116	1.37371	1.37946	70728	0	1
2014.04.09	1.37955	1.38620	1.37799	1.38536	70702	0	1
2014.04.10	1.38534	1.38988	1.38357	1.38868	43523	0	1
2014.04.11	1.38868	1.39057	1.38632	1.38844	38018	0	1
2014.04.14	1.38573	1.38627	1.38080	1.38181	40756	0	1
2014.04.15	1.38185	1.38332	1.37899	1.38133	38986	0	1
2014.04.16	1.38133	1.38507	1.38035	1.38160	38832	0	1
2014.04.17	1.38160	1.38645	1.38109	1.38131	33927	0	1
2014.04.18	1.38130	1.38222	1.38068	1.38068	10531	0	1
2014.04.21	1.38164	1.38302	1.37869	1.37944	17160	0	1
2014.04.22	1.37945	1.38247	1.37849	1.38053	29961	0	1
2014.04.23	1.38052	1.38545	1.38001	1.38160	37502	0	1
2014.04.24	1.38158	1.38432	1.37912	1.38312	35783	0	1
2014.04.25	1.38314	1.38481	1.38267	1.38330	27629	0	1
2014.04.28	1.38394	1.38792	1.38145	1.38497	35819	0	1
2014.04.29	1.38497	1.38788	1.38054	1.38116	36508	0	1
2014.04.30	1.38118	1.38764	1.37749	1.38653	46057	0	1
2014.05.01	1.38656	1.38889	1.38626	1.38670	21019	0	1
2014.05.02	1.38671	1.38811	1.38120	1.38689	40799	0	1
2014.05.05	1.38724	1.38858	1.38643	1.38740	23785	0	1
2014.05.06	1.38743	1.39511	1.38719	1.39247	42961	0	1
2014.05.07	1.39248	1.39384	1.39097	1.39109	58388	0	1
2014.05.08	1.39109	1.39932	1.38328	1.38392	64629	0	1
2014.05.09	1.38393	1.38441	1.37453	1.37577	43198	0	1
2014.05.12	1.37569	1.37747	1.37492	1.37582	34223	0	1
2014.05.13	1.37582	1.37713	1.36889	1.37034	53811	0	1
2014.05.14	1.37035	1.37304	1.36978	1.37142	38925	0	1
2014.05.15	1.37139	1.37322	1.36484	1.37101	45460	0	1
2014.05.16	1.37101	1.37267	1.36851	1.36933	33834	0	1
2014.05.19	1.36978	1.37337	1.36951	1.37085	28640	0	1
2014.05.20	1.37086	1.37133	1.36780	1.36989	26225	0	1
2014.05.21	1.36991	1.37229	1.36353	1.36856	31543	0	1
2014.05.22	1.36856	1.36871	1.36451	1.36561	35117	0	1
2014.05.23	1.36557	1.36563	1.36155	1.36280	33177	0	1
2014.05.26	1.36246	1.36540	1.36153	1.36438	19326	0	1
2014.05.27	1.36439	1.36681	1.36123	1.36334	29644	0	1
2014.05.28	1.36336	1.36373	1.35880	1.35921	28642	0	1
2014.05.29	1.35920	1.36253	1.35858	1.36017	27998	0	1
2014.05.30	1.36019	1.36498	1.35980	1.36339	30340	0	1
2014.06.02	1.36304	1.36359	1.35879	1.35979	35805	0	1
2014.06.03	1.35979	1.36475	1.35867	1.36271	37123	0	1
2014.06.04	1.36268	1.36389	1.35962	1.36001	41642	0	1
2014.06.05	1.35997	1.36693	1.35028	1.36628	54705	0	1
2014.06.06	1.36629	1.36769	1.36208	1.36423	43247	0	1
2014.06.09	1.36458	1.36685	1.35823	1.35923	35632	0	1
2014.06.10	1.35925	1.36017	1.35333	1.35445	42205	0	1
2014.06.11	1.35445	1.35569	1.35215	1.35337	41066	0	1
2014.06.12	1.35339	1.35714	1.35121	1.35489	42333	0	1
2014.06.13	1.35490	1.35787	1.35207	1.35379	35882	0	1
2014.06.16	1.35373	1.35792	1.35129	1.35722	35655	0	1
2014.06.17	1.35719	1.35869	1.35360	1.35462	37785	0	1
2014.06.18	1.35460	1.35992	1.35416	1.35875	37845	0	1
2014.06.19	1.35875	1.36433	1.35838	1.36060	40000	0	1
2014.06.20	1.36063	1.36338	1.35642	1.35995	32198	0	1
2014.06.23	1.35949	1.36133	1.35738	1.36035	31070	0	1
2014.06.24	1.36037	1.36274	1.35832	1.36028	34580	0	1
2014.06.25	1.36028	1.36510	1.36003	1.36306	31221	0	1
2014.06.26	1.36306	1.36411	1.35757	1.36120	35090	0	1
2014.06.27	1.36124	1.36502	1.36098	1.36488	34345	0	1
2014.06.30	1.36450	1.36969	1.36402	1.36927	30053	0	1
2014.07.01	1.36928	1.36991	1.36753	1.36787	20306	0	4
2014.07.02	1.36786	1.36820	1.36422	1.36567	19840	0	6
2014.07.03	1.36568	1.36639	1.35962	1.36088	25201	0	1
2014.07.04	1.36087	1.36110	1.35851	1.35944	15455	0	1
2014.07.07	1.35935	1.36089	1.35758	1.36056	24109	0	1
2014.07.08	1.36055	1.36172	1.35881	1.36117	23993	0	2
2014.07.09	1.36116	1.36473	1.36021	1.36404	28213	0	1
2014.07.10	1.36403	1.36506	1.35891	1.36063	28737	0	1
2014.07.11	1.36064	1.36244	1.35916	1.36032	46432	0	2
2014.07.14	1.36055	1.36401	1.35973	1.36207	59943	0	2
2014.07.15	1.36206	1.36277	1.35619	1.35679	65493	0	1
2014.07.16	1.35679	1.35714	1.35206	1.35251	28406	0	1
2014.07.17	1.35249	1.35399	1.35163	1.35258	29829	0	1
2014.07.18	1.35258	1.35358	1.34908	1.35203	30906	0	1
2014.07.21	1.35268	1.35484	1.35123	1.35221	23368	0	5
2014.07.22	1.35221	1.35290	1.34584	1.34659	49940	0	1
2014.07.23	1.34659	1.34737	1.34545	1.34622	43492	0	2
2014.07.24	1.34622	1.34846	1.34378	1.34622	51248	0	3
2014.07.25	1.34622	1.34752	1.34210	1.34288	53051	0	4
2014.07.28	1.34305	1.34436	1.34265	1.34393	40623	0	3
2014.07.29	1.34393	1.34441	1.34039	1.34087	53807	0	4
2014.07.30	1.34088	1.34149	1.33665	1.33945	53762	0	1
2014.07.31	1.33945	1.34004	1.33710	1.33877	32420	0	1
2014.08.01	1.33872	1.34446	1.33781	1.34264	35005	0	1
2014.08.04	1.34271	1.34308	1.34091	1.34218	29284	0	6
2014.08.05	1.34217	1.34244	1.33580	1.33712	42585	0	6
2014.08.06	1.33712	1.33875	1.33327	1.33838	51687	0	6
2014.08.07	1.33836	1.33933	1.33367	1.33614	52397	0	6
2014.08.08	1.33613	1.34323	1.33432	1.34094	52960	0	6
2014.08.11	1.34061	1.34082	1.33801	1.33843	31465	0	6
2014.08.12	1.33843	1.33857	1.33356	1.33670	36874	0	6
2014.08.13	1.33674	1.34148	1.33419	1.33630	43631	0	6
2014.08.14	1.33630	1.34074	1.33479	1.33637	43915	0	6
2014.08.15	1.33637	1.34114	1.33583	1.33975	44977	0	6
2014.08.18	1.33913	1.33988	1.33526	1.33611	29223	0	6
2014.08.19	1.33611	1.33627	1.33129	1.33174	40243	0	6
2014.08.20	1.33174	1.33240	1.32550	1.32576	47561	0	6
2014.08.21	1.32575	1.32881	1.32417	1.32819	38070	0	6
2014.08.22	1.32817	1.32963	1.32204	1.32381	42957	0	2
2014.08.25	1.31914	1.32100	1.31834	1.31903	30319	0	3
2014.08.26	1.31904	1.32144	1.31644	1.31682	39818	0	6
2014.08.27	1.31681	1.32094	1.31523	1.31935	44381	0	6
2014.08.28	1.31934	1.32204	1.31596	1.31838	37032	0	1
2014.08.29	1.31837	1.31960	1.31323	1.31323	29807	0	1
2014.09.01	1.31292	1.31451	1.31188	1.31273	24812	0	6
2014.09.02	1.31271	1.31365	1.31098	1.31326	38631	0	6
2014.09.03	1.31323	1.31600	1.31219	1.31487	39092	0	1
2014.09.04	1.31488	1.31540	1.29201	1.29357	58967	0	1
2014.09.05	1.29357	1.29883	1.29221	1.29510	48589	0	1
2014.09.08	1.29531	1.29590	1.28811	1.29001	56781	0	1
2014.09.09	1.29000	1.29574	1.28594	1.29404	66399	0	1
2014.09.10	1.29403	1.29628	1.28833	1.29157	58156	0	1
2014.09.11	1.29157	1.29516	1.28966	1.29233	54262	0	1
2014.09.12	1.29231	1.29791	1.29089	1.29643	60379	0	1
2014.09.15	1.29679	1.29694	1.29088	1.29409	48841	0	1
2014.09.16	1.29408	1.29951	1.29223	1.29574	54854	0	1
2014.09.17	1.29575	1.29814	1.28355	1.28449	53639	0	1
2014.09.18	1.28456	1.29303	1.28347	1.29160	48950	0	1
2014.09.19	1.29160	1.29289	1.28275	1.28284	54009	0	1
2014.09.22	1.28267	1.28679	1.28164	1.28464	97268	0	1
2014.09.23	1.28463	1.29012	1.28427	1.28486	42215	0	1
2014.09.24	1.28485	1.28637	1.27742	1.27780	43863	0	1
2014.09.25	1.27781	1.27834	1.26968	1.27515	56799	0	1
2014.09.26	1.27515	1.27607	1.26769	1.26825	46875	0	1
2014.09.29	1.26812	1.27149	1.26638	1.26887	46692	0	1
2014.09.30	1.26889	1.27024	1.25712	1.26307	57763	0	1
2014.10.01	1.26306	1.26397	1.25837	1.26185	57895	0	1
2014.10.02	1.26183	1.26988	1.26138	1.26696	71150	0	1
2014.10.03	1.26700	1.26719	1.25006	1.25145	52132	0	1
2014.10.06	1.25132	1.26750	1.25089	1.26534	49595	0	1
2014.10.07	1.26536	1.26820	1.25836	1.26646	73989	0	1
2014.10.08	1.26649	1.27489	1.26228	1.27304	73519	0	1
2014.10.09	1.27303	1.27914	1.26638	1.26895	82394	0	1
2014.10.10	1.26895	1.27161	1.26056	1.26272	69128	0	1
2014.10.13	1.26273	1.27681	1.26273	1.27412	77625	0	1
2014.10.14	1.27412	1.27489	1.26400	1.26580	81218	0	1
2014.10.15	1.26580	1.28868	1.26248	1.28156	113044	0	1
2014.10.16	1.28173	1.28450	1.27059	1.28040	113729	0	1
2014.10.17	1.28036	1.28368	1.27435	1.27591	67640	0	1
2014.10.20	1.27552	1.28164	1.27308	1.27942	70412	0	8
2014.10.21	1.27941	1.28397	1.27107	1.27112	80797	0	8
2014.10.22	1.27113	1.27391	1.26367	1.26441	76195	0	8
2014.10.23	1.26444	1.26762	1.26134	1.26447	71117	0	3
2014.10.24	1.26447	1.26953	1.26344	1.26681	65321	0	3
2014.10.27	1.26751	1.27231	1.26653	1.26947	71688	0	5
2014.10.28	1.26947	1.27644	1.26848	1.27355	64547	0	1
2014.10.29	1.27355	1.27701	1.26261	1.26377	71684	0	8
2014.10.30	1.26376	1.26388	1.25469	1.26047	88424	0	3
2014.10.31	1.26047	1.26135	1.24851	1.25231	102892	0	8
2014.11.03	1.25085	1.25110	1.24385	1.24903	93570	0	8
2014.11.04	1.24901	1.25772	1.24870	1.25521	87384	0	7
2014.11.05	1.25520	1.25665	1.24568	1.24746	102610	0	2
2014.11.06	1.24746	1.25328	1.23645	1.23786	120163	0	1
2014.11.07	1.23785	1.24683	1.23571	1.24535	90631	0	1
2014.11.10	1.24637	1.25090	1.24180	1.24235	75514	0	8
2014.11.11	1.24234	1.24988	1.23939	1.24728	78930	0	1
2014.11.12	1.24729	1.24974	1.24187	1.24279	99066	0	8
2014.11.13	1.24281	1.24917	1.24259	1.24747	99148	0	1
2014.11.14	1.24744	1.25462	1.23988	1.25215	111269	0	1
2014.11.17	1.25204	1.25771	1.24440	1.24491	95885	0	1
2014.11.18	1.24492	1.25449	1.24432	1.25311	73934	0	1
2014.11.19	1.25309	1.25991	1.25116	1.25446	59235	0	1
2014.11.20	1.25446	1.25746	1.25040	1.25413	84296	0	1
2014.11.21	1.25412	1.25675	1.23747	1.23892	79516	0	1
2014.11.24	1.23623	1.24444	1.23623	1.24410	56449	22002835000	1
2014.11.25	1.24407	1.24865	1.24015	1.24736	60512	139000000	1
2014.11.26	1.24734	1.25310	1.24429	1.25044	68393	82500000	1
2014.11.27	1.25047	1.25233	1.24643	1.24664	35740	0	3
2014.11.28	1.24657	1.24897	1.24259	1.24498	57848	0	8
2014.12.01	1.24613	1.25062	1.24189	1.24682	61169	0	3
2014.12.02	1.24685	1.24757	1.23765	1.23818	54975	0	3
2014.12.03	1.23806	1.23904	1.23008	1.23092	53442	0	3
2014.12.04	1.23103	1.24561	1.22794	1.23787	59826	0	3
2014.12.05	1.23767	1.23925	1.22707	1.22844	57636	0	1
